"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"FGFBP2",4.18467196296704,4.03675591804619,5.45617956701371,3.97281533771839,4.18467196296704,7.82649260828384,6.40987009555251,7.12522967613794,7.01296359243497,6.73040728962972,5.90356190091893,7.1487190305559,6.76892307927836,7.77730643073632,5.70874828207251
"KREMEN1",6.83712695387183,8.40264389479879,5.69843676558427,6.81580439510853,6.83712695387183,5.64425729902868,5.98012819955721,6.02033863830846,5.38254889599957,4.79569570534731,5.5012175775524,5.90204456375871,5.29052659043579,5.86010212920649,6.89321452593342
"B3GNT5",7.78378429718999,8.71865739915354,7.39850968998687,7.26116581035863,7.78378429718999,5.35512139029373,5.18484231764709,4.7004476992079,4.8558148034512,5.81784212876501,4.85291373476453,5.59218964107224,5.98466089595073,5.02888484538304,5.40537885679137
"HDHD2",3.22149863163795,3.6232756173416,3.24300859922927,2.79873865855712,3.22149863163795,4.46127352986045,3.86853361367045,4.3380110589763,4.34664885654928,4.28545128698449,4.69747357705775,5.3521541773235,4.92153885906203,4.1072454629268,4.28844933947928
"HORMAD1",5.42571308815147,5.33575433261725,5.65013582823556,5.48917630177667,5.42571308815147,4.06634650959765,3.47745655636494,3.39100078733323,3.93096056603639,3.95767646019662,4.34573078332412,4.72528132989235,5.35974649846802,4.21065435117483,4.49188349720668
"ZNF394",7.5943852065097,7.9462841780304,7.86043201555737,7.53736675625434,7.5943852065097,6.3712767661055,6.15296005283423,6.02415059509392,6.26783180429547,6.17660399515515,6.24858493117675,6.3295896561819,6.04928977221817,5.97327620772796,5.33074952461988
"CEP78",4.10590820829215,3.55971944187866,4.83113723108473,3.55021886710627,4.10590820829215,5.92992866225814,6.02595747753898,6.16724686310438,6.21195883078296,5.3922311338192,5.69215352927215,6.35156007914827,6.12089199593485,5.864772128859,4.57077919560317
"SLC7A6OS",5.19547126401127,5.33866563205795,5.90134108041509,5.39271025487684,5.19547126401127,6.44629364170199,6.21268329519968,6.37883798477496,6.40876351557427,6.22089352763879,6.87272902720385,6.99852693776576,6.58802283935521,6.80442371397129,6.61340008965793
"ASCC2",7.0477044309402,6.76615359259911,6.80531593426232,7.12902557772814,7.0477044309402,8.0893459933745,8.21851761174918,8.64121239906024,7.62788737020234,8.28298083429689,9.49178918535554,9.11320671823373,9.08925866061786,8.52832597844401,8.77694849533089
"STX7",7.14932509143446,7.05258444555525,7.27352204311148,6.99574167317354,7.14932509143446,5.8304388825702,5.95106902481989,6.19320944392006,5.5755690001155,5.83990472027916,6.08527998091734,6.89156636993552,6.63500747154839,6.44487606751456,6.38407227788102
"ZCCHC7",5.80656789172522,6.12701255112797,6.54180977759436,5.72100259497986,5.80656789172522,6.07895777786285,4.94621989142736,5.709363195413,5.51719841241621,5.77465924646684,6.37743166697095,6.9770380227611,6.8774445075694,6.95480504662106,5.99702438867579
"TMEM164",7.85712225958236,7.86829348054508,7.1556880504235,7.60250940049508,7.85712225958236,6.05273840993525,6.45030406733524,6.8708697294686,6.64039586376132,6.23954867906079,6.79800075455842,7.41424040086814,7.05432743717861,7.14124869942504,7.40732836581117
"FAR1",8.31054159839011,8.2424027420422,7.98643630280341,8.20935318237761,8.31054159839011,7.02868115780673,6.98843114705665,6.91148477258204,6.24453049599311,7.06366244653735,7.16851485882323,7.41876069547198,7.54903194254071,6.90749074629258,7.26541979813066
"TMEM117",3.20698834334273,3.25596953767829,3.42951696462826,4.29528845972831,3.20698834334273,4.61658545455166,4.07767112643448,5.19184583804548,4.37031154431593,4.0698623846864,4.81133299283433,5.16726435748572,4.68423456331921,4.87698047555537,4.07505730938915
"LRRC8C",6.73313316764054,6.72076261837049,7.41587029319098,6.94517951197389,6.73313316764054,8.34780694174116,8.06809043982707,8.24519948711117,7.75085226053598,8.09905942661716,8.16473468517798,8.05686742068071,8.21533627114741,8.20570350633926,7.97908177508374
"ZDHHC18",10.3154611452854,10.4846763236948,9.79191835289981,10.5043417420155,10.3154611452854,8.17133003788754,9.82881902432164,9.40064335796323,9.23604150071352,9.08013680912951,8.89369348540661,9.92634124817841,10.0848875949233,9.74330637217643,10.3239431242652
"SLF1",4.65771755112884,3.98583612217169,4.24652128669961,3.40710296446083,4.65771755112884,2.86176002679951,3.40175076751647,2.73871228894898,2.71935965710476,3.23052221417373,2.94319291547089,3.78455494571798,3.33493766685497,2.51106716900322,3.65376653116576
"SGIP1",3.52733921817889,3.45106624117172,3.6424147808265,3.5740428168042,3.52733921817889,2.84829259042611,4.0235914167547,3.82839670009874,3.1393275427539,3.79747623932029,5.03983165942699,5.12576339179841,5.20006016357867,3.81946151703911,5.11440640441968
"SLC37A3",8.44734223235134,8.6026640607645,7.99270059789677,8.51158556998402,8.44734223235134,6.53251699847842,6.84219375158925,6.93566969441579,6.46200646262048,6.12344297845459,6.6942838224984,6.76855916625996,7.40574335116148,6.55735085740852,7.14408414721407
"HSDL2",7.47318849438159,7.85536365557706,7.63794794587885,7.08975107366252,7.47318849438159,3.98746902815994,5.17287998108627,5.42983338121907,3.85251839486277,5.14469331579099,5.00854457196663,6.22229293901621,6.52510079247496,5.71123903531542,5.97894084056307
"CARD19",7.89369878799772,7.71738734059018,7.40151974039826,8.09392416746669,7.89369878799772,6.05148297043161,5.8658536568999,6.06351191008945,6.01224695349704,6.10057347905307,6.22012608177503,5.95560608060599,5.93735536373191,5.82689177523438,6.79655364875046
"NOA1",5.11640489354692,5.67442074918136,5.38399697214046,4.957927401854,5.11640489354692,6.3621586155629,5.84829123068727,6.37197842425133,5.73045783057411,5.94129276904892,6.30183828414712,6.47276306351853,6.95865979343962,6.49672301820701,5.34588033232087
"C2orf88",7.58373052355715,6.52243982066477,7.17695002680715,7.61308255609848,7.58373052355715,4.62729296580621,4.84923126204909,5.3564451603968,5.18689219917495,5.72430211327618,5.54469168745,5.90761155380631,6.12813221774059,5.36691118128336,5.6289538368813
"EFCAB2",5.17861936343609,6.32228272167907,6.01883337018444,4.25234663325972,5.17861936343609,3.57686695154424,3.71185984449095,3.44057615161578,4.19781467744141,3.96418025986631,3.72011813608548,4.41208626264128,3.55120241732151,3.55650684985258,3.55449036933456
"LLPH",5.51615409108995,6.08386616053953,5.82233035566388,4.92702123652962,5.51615409108995,4.43436570149342,4.21813649041185,4.30737072510477,3.47388051191531,4.60458336853948,4.21070354618562,4.68321173033754,4.52812242501942,4.37018358792848,4.63784402931132
"SARNP",5.43233712064241,5.13709634223313,5.64522786503936,5.40836249995823,5.43233712064241,4.09083802170547,4.02211659127238,3.96228936040408,4.53933348996254,3.76099169768034,4.45843690620948,4.53203279261573,3.72003514145413,4.61785470893741,2.51289942264547
"LZIC",5.05420498578246,5.42104774489672,5.24882967567517,4.93847096652215,5.05420498578246,4.47046273770637,3.80514324917841,4.28383857091904,3.71873361342684,3.56048478908899,4.74016455210268,4.67283609985293,4.53252783110675,4.55089890047256,3.67646146533794
"HVCN1",5.76135233828993,6.70624221372329,6.09866627809629,6.29002122622445,5.76135233828993,7.21865911648997,6.98557471261532,7.61448712209846,6.39326456235999,6.98340057424889,7.71325861086975,7.78070762725478,7.57163238780682,7.73845718878841,7.2989300235821
"PCGF5",7.2135585358576,7.48655167701134,7.59942176971492,7.03404446104042,7.2135585358576,8.4339485959272,7.88635331733586,7.820209803254,7.99739715483077,8.43961413568658,9.03119606305899,8.60930579689558,9.07131993645762,7.17553207470348,7.922626332273
"CAVIN2",9.08548540616973,8.05300341102027,8.3959587853662,9.39638550563046,9.08548540616973,6.74942893110549,6.443722704573,6.08921799023744,6.44646938910691,6.71970238613276,6.31178867558302,7.20136627126908,7.49009082208232,6.26841022805722,6.69947145777622
"HOOK3",5.6959470686213,5.72652768309418,5.956560165202,5.60266896747634,5.6959470686213,5.16140658213302,4.7771171235953,4.4214455718965,4.51556152232124,4.36714576284569,5.08764246185883,5.93795994028215,5.82706614608658,4.11028448769322,3.75695008212727
"MSANTD4",3.83786877508733,4.06995138616676,4.324189206766,3.21603760759721,3.83786877508733,5.20179069167375,5.01500438898629,4.77717902397274,5.02952504934741,4.84015851825015,5.26311484739897,6.15178998193406,5.7210863761872,5.11462155313616,4.63719965294488
"MAML2",5.94248016515728,6.09196453778853,7.00584657021971,5.95803398475558,5.94248016515728,7.1369651204655,7.32439177184868,6.88183191128863,7.01717375791683,7.18391034251689,7.53573259329093,7.99004638852722,8.1320405910866,6.51425739550946,7.06995885289128
"SYVN1",7.24889802017107,7.37880203754567,7.36952863230848,7.4182412687145,7.24889802017107,7.22311243950678,7.47026231005691,7.44487164455202,6.95144956853321,6.72666933881656,8.20371237100114,8.70276550060471,8.33529115148151,7.6930996462996,8.06504663326843
"DYRK2",4.46915184258128,4.75788902386002,4.95815289122685,4.76036348277541,4.46915184258128,6.11576163595156,5.69248525358417,6.18646275194838,5.87114524704464,5.7598469557341,6.77696411708657,6.23773349143551,6.16760301856925,6.14090726523864,5.51754762627902
"MCM8",3.41789491423111,4.19381478700507,4.05475734796261,3.61691286816267,3.41789491423111,5.07965202145037,4.55329902504506,4.58349826661926,4.4480683025435,4.84788805427443,3.94957291944978,6.03811201019433,5.82284598203477,4.79347621130079,4.3894688262466
"CDIN1",3.96625144640659,3.85760717145033,3.92841241053924,3.29087018862656,3.96625144640659,5.26270965224985,4.61045384740679,5.25697598216336,4.58690441548275,4.379937313178,5.56672066517851,5.72780118623969,5.1908096788202,4.03047808783417,4.69080872546021
"SANBR",5.34286331616185,5.31889743785284,5.28422972444984,5.19003447450395,5.34286331616185,4.10798291420759,3.32405331540383,3.58146670001395,3.12316215032686,2.97067644209145,3.19715203063775,3.33214817289111,3.13725186900696,3.14540108655784,3.23279102343305
"TPST1",5.29753705957643,5.98464490929751,5.86630720973421,4.53035669357708,5.29753705957643,3.77110685217894,3.20540100095309,3.74445497417849,3.67072124139726,3.47753887009067,4.14985267448521,2.88799611533457,3.34943971722192,4.00548886193599,3.89449510034655
"ST6GAL2",4.08281229307779,3.5031789763622,3.15285288148295,3.5004620296851,4.08281229307779,2.65401354724102,2.65582995750191,2.29361212004196,3.49230614773064,2.10987518760712,2.20359648802428,2.52255864372548,2.77397264196014,3.02606635443838,2.43627109487809
"GPR174",3.074892068608,2.31105929698538,4.4453947236722,2.55674938800688,3.074892068608,5.91526980735436,5.29217045590719,6.10577096289384,5.32105876634698,4.47905005768173,5.72048911892372,6.2883287655445,6.15759708908144,5.91256639180115,5.51744915673974
"SUPT3H",4.17219241263388,4.31963923711359,4.66481992265585,4.02445134247744,4.17219241263388,5.41729016268267,5.06254067077672,5.10745543325061,4.90203983002291,4.79381751285005,5.39352018273806,5.91426139954838,5.52503246547896,5.25614357537814,5.96390693990267
"DGAT2",9.41380826224431,9.82345370640673,8.504500447611,9.52786529471673,9.41380826224431,6.87548618590023,8.6783737708922,8.56235450500786,8.03996892557259,7.95538949972819,7.58610123274176,8.60629943733507,8.9849598438455,8.64792588017023,9.69266105030173
"ADGRE3",8.28712131604023,8.63116236345257,8.22542187642573,7.97947241025976,8.28712131604023,5.95400418612931,8.11761044090198,8.13329293080429,7.14152217459573,6.87552900981154,8.09126891465999,9.2675002940662,9.43426517224266,8.3049747490691,8.506042728403
"USP32",7.71020380787042,7.58179616895629,7.49625064715062,7.62591906792066,7.71020380787042,5.96906772313889,6.81599762160507,6.25296423282229,6.0903295865113,5.83370325747398,6.96995869967988,7.2851869354485,7.21163956562785,5.83355328014534,6.79488079490578
"SMARCA5",6.28996962460466,6.92152784320434,7.40274070775439,6.60926309162892,6.28996962460466,5.72843297728318,5.66965834122939,5.64235197280189,5.12030884369469,5.51728512637032,5.99519677387042,6.29179773119232,6.61264335702519,6.2006078767231,4.65836235952612
"CARD6",5.00859521272585,6.09277796376111,5.55984365753064,4.64471086281056,5.00859521272585,4.48892083231959,3.97246188991374,4.55251907644853,4.69946036059171,5.26614351654571,4.22492876937672,4.51535326142454,4.9340468811024,3.63483134247148,3.66914858717142
"MS4A14",4.87014719798853,4.72444126065707,4.72223423330575,4.43296271357258,4.87014719798853,5.89716827033907,5.97411398970377,6.07368490261329,4.95833340708371,6.8946588553759,6.44357232788388,7.46591363244296,7.28617065343894,6.17139020955538,5.99334429250383
"CAT",6.90782158533252,7.35571683311168,6.46568494940094,6.78867946399275,6.90782158533252,6.91535278327023,6.22095458319453,7.64569812966023,6.12480761796072,6.59684649284732,8.33461999799779,8.97179446392203,7.95401937460688,8.15911538399524,7.75801645390161
"LINC00260",4.72795069609172,5.40838647126403,4.89233581752642,4.90931552873332,4.72795069609172,6.01593840846841,6.29861644897521,5.96670503428876,6.17847347817904,5.34882727469368,6.17980042486337,6.78026752954968,6.51257953751992,6.74495155670597,6.24810113031768
"ZNF607",2.21836395449445,2.51160580165297,3.33876342551523,2.74053461565482,2.21836395449445,3.71365850619271,3.2391034493758,3.64420658285724,3.80858492149843,3.71227720478618,3.71710737934574,3.94210848633577,3.89494506559271,3.55796753370049,3.40922280168814
"GPAT3",6.61948175789015,7.45536499281746,6.26015496968706,6.78290773033732,6.61948175789015,4.86770951741133,5.7288553067675,5.77076564365073,5.54645001090109,5.19871421443391,5.0787183090967,5.13625727212348,5.27827666848354,4.9795507282013,5.70900580763255
"NFKBID",7.27012183605053,7.35617042983877,6.92194985498466,7.49932205938785,7.27012183605053,6.33425066582652,6.42111655320804,6.19726230546394,6.40936565469695,6.49754430617127,6.13653327600651,6.07879513185921,6.06222649359227,6.53171745501536,5.84974662846034
"OFD1",4.58800097188351,4.77893660517778,5.3357115697263,4.20208983635812,4.58800097188351,6.03328197241338,5.30500775065985,5.60797097690662,5.35581818640358,5.2985872726315,6.20291787767441,6.78175761616788,6.43026376675663,5.94773926850949,4.54581229815567
"PLXDC2",8.5284116427333,8.89931978302564,8.79352285584707,8.70702265913038,8.5284116427333,6.80762381765846,8.13445560971348,7.68166331521158,7.57538923342879,8.06475813870698,7.19163110388287,8.98129066296634,9.05361437857789,7.71108302691468,8.70741661595125
"MAP4K3",3.48882966329371,3.44024367583636,4.10272141264575,3.54227309478707,3.48882966329371,4.26864789669738,3.49241614658547,4.13738774718349,4.04877468496471,4.49670482363466,4.21947633971302,5.46207214167853,5.10342729498011,4.67221495242856,3.83293359105642
"ZNF382",3.03841051377001,2.7785910497582,3.4258867397262,3.1617399564613,3.03841051377001,4.23492116801851,3.77876353154689,4.06346071498366,3.95706145056504,3.70534580272631,4.49678862878224,5.08029069718082,5.44646115319726,3.66479406839305,4.43376871645926
"PPP1R15B",8.78543825915677,9.74648087971722,8.60187578322545,8.61675869078555,8.78543825915677,7.07260244483862,7.47862883369469,7.30449734071805,7.3387378564712,7.07786233662601,7.55125215664695,7.91984724968651,7.93790265056886,7.56907095590614,7.07695420926271
"SLC49A4",7.76104321812178,7.67427430537419,6.99475257724421,7.61269443326711,7.76104321812178,6.15244904273266,6.69031936112597,7.00828272151745,6.38077908420797,6.53984004307162,6.70611158234275,7.62944194795495,7.9148453444611,7.33301133353379,7.52946250529908
"TMEM209",4.05952175327114,4.30264811395604,5.18062064639844,4.36737156078346,4.05952175327114,5.45677879218725,5.40159662311696,5.65198991649708,5.36115951611529,4.6886987040627,5.66181371800242,6.15358042400328,5.98985610586963,5.51698315405213,5.25878431253276
"ABHD13",6.95796404822041,6.68946728768483,6.88566469762726,6.70273603417424,6.95796404822041,5.99824803469904,5.66729204762582,6.05027568488023,5.46876257683443,5.88743081037329,6.13141959208521,7.19242069858999,6.74266219072814,6.89893783148597,6.09227520710749
"NUDCD1",3.91896126876235,3.82838125272357,4.77350720733089,3.49500071898194,3.91896126876235,5.08862009148518,3.6078214323117,4.70904178818251,3.81848667257856,4.9545123800542,4.37134624458778,4.95616877815952,5.08414810163452,5.6041916088996,5.32027791863041
"UBL7",6.3511490256519,7.50435808365182,7.01704719329668,7.00405040919106,6.35067102500754,8.10498380545983,8.06550895419949,8.19469003638366,7.89625157034341,8.0331198590768,8.15040000853874,7.94997192483627,8.05975214336752,7.96110442960073,8.03085918221108
"HAT1",7.94028843871867,8.11783629475354,7.78554262164652,7.35335150387517,7.94028843871867,5.00377387426509,4.63974997733183,5.60824862782326,4.89383741735435,5.90379648200806,5.73085320582641,6.6828171052251,6.33031386654625,6.42262695569789,6.00025013855702
"CYP4F2",7.68758362877004,7.81541977957442,7.15798807812237,7.60539570789421,7.68758362877004,5.10488251677847,6.3589087431226,6.07709786695974,6.44107652279925,5.5740075131103,6.00508392176672,6.16888084065427,6.68202843645538,6.0999666146136,5.55796962037055
"YBX3",9.08518649439457,8.5701468571173,8.4237376898754,9.73340299024122,9.08518649439457,9.5574808576587,9.81663234406474,10.4423237969975,9.41147031963146,10.5704732962192,11.4424165235751,11.026317514015,11.3431424722665,10.0405560533069,10.9937761529199
"ALG2",4.96299649477915,4.92078004740076,5.57016581890741,4.9157644333858,4.96299649477915,6.26629493541198,5.97888078728468,5.85551847207489,5.59394427890067,5.68176361505508,5.92975073702042,6.36022803537784,6.02962665934481,6.46295130029277,5.77655516181406
"EAF1",7.81760933763712,7.8943623995649,7.17217132948242,7.63320324152363,7.81760933763712,6.47963997731701,6.66663132617249,6.68357087072833,6.50256816793176,6.72088606479069,6.24304846483188,6.53854770638873,6.4315201342685,5.84995779573355,6.20742874302454
"STON2",7.70257564828339,6.70337403655561,6.81195700912893,7.79377461473157,7.70257564828339,4.87444342158799,5.68223990396631,5.1372378148758,5.84634051805776,4.78918792150497,5.18622092824911,5.3905386661808,5.69217129063493,5.02578689055802,5.73883048442615
"ITPRIP",7.89901061407177,8.19177726982001,7.3907551030565,8.09032583468196,7.89901061407177,6.10891454521503,6.64080201675976,6.37337110103939,6.69709647096311,6.49105333686322,6.11372491078746,6.2923966964342,6.49007899859511,6.38105718232035,6.19841629894832
"BLZF1",6.6702152882505,7.16581417305017,7.73909589764297,6.3137455726152,6.6702152882505,3.79709463632736,5.18923404812397,5.26659822524469,5.3075577280138,5.53463923364218,5.26629105511969,6.18886153405057,5.94794379157842,5.97285620419596,5.27737515217683
"CDC14B",6.11236341491758,4.35535114880211,4.94804026300025,4.8789011977649,6.11236341491758,2.60485434721959,2.62163708442141,2.8318538690484,3.16219102115933,2.43779014167547,3.03167403421551,4.20042679071352,3.67269215390621,2.8163255919806,2.67142893665604
"CDC14A",7.21373587806197,7.09575485945405,7.82808280556509,6.93600910679824,7.21373587806197,8.49396427456076,8.29044136356555,8.21877527457803,7.68288466108769,8.07415674627886,8.78309232280236,8.67513673147872,8.49093604473458,8.19487096082521,7.46506395553789
"PRPF18",5.69939990494021,5.94408147574465,5.65349362711339,4.85441242264441,5.69939990494021,4.96759616951624,4.81927387484818,4.41039709969876,3.96860713520786,4.50047223661149,4.9960087834711,5.82703183770639,5.89713121808241,4.29238365140535,4.35766789911918
"KMO",3.15366013107953,3.03341748982592,3.5968539909468,3.05976348213665,3.15366013107953,3.64001965662454,3.45036208216055,4.06327394482664,3.73499326694406,3.34950530983781,3.911173085129,4.27431869746429,4.72545931760406,4.53648335375384,3.76545351308619
"MKNK1",7.03406094860638,7.90543456709386,7.17642924011384,7.00268067366063,7.03406094860638,5.64710402590456,6.40021753587395,5.76412735308523,5.59292793640919,6.01465845441473,5.88641863336888,6.31122771515737,6.64137171334749,5.8045949616027,6.33958697261579
"CASK",4.60831433765343,4.86493201181441,5.42338175131184,4.85072972392604,4.60831433765343,6.13527592646685,5.62120954110962,5.85404779584828,5.55736840448777,5.14606159700236,6.54647005718529,6.41293339685563,6.1150688242776,5.7969630742681,5.56152666665383
"CAV2",5.20257645150335,4.08961001255244,5.31522546726075,4.60264112462129,5.20257645150335,2.55860867260509,3.86551881310875,1.89914663311922,2.76439492632196,2.9033317011244,2.28363799873119,3.08994227745322,3.03651356059924,2.81653470465036,3.71625651200875
"RUNX2",7.76125196176368,7.63769937003091,8.50510037339412,7.92570393628231,7.76125196176368,8.38684011448238,8.91531871637672,8.48463526306516,9.00206963151561,8.44310201153228,8.57454261475737,9.42248069473231,9.21671609128041,8.575205708972,8.8961461932022
"SKAP1",4.80799699624012,4.39706018686767,5.68453861608163,4.3805716946002,4.80799699624012,6.62034677532837,6.42763501488004,5.77081237649698,6.20461357898951,6.28252491557577,6.43157863887735,6.63519909803449,6.23484610953861,6.35402171553358,5.77182272124468
"OASL",7.37984367473803,6.62296542357856,9.32116647139286,7.51133826179442,7.37984367473803,7.85639906775999,7.47963526080872,6.56076476470949,8.58293370208722,8.54256803187357,6.37477117206591,6.13710989383996,6.41486975690727,6.65459565430725,6.60990502130482
"RUNX3",6.2345681069966,6.45275365145461,7.31639256460732,6.19689969235731,6.2345681069966,8.49845881480291,8.35295428003102,8.33165396420403,8.55274839538405,7.83361072399488,8.45045912762637,8.19904249405813,7.82959612888462,8.21752683622987,6.76904365731868
"LAMTOR3",5.06286326398924,5.66501334016628,5.38974674230225,4.06599050889435,5.06286326398924,3.4255433680714,3.05513777432213,3.36099615440982,3.01309603759294,2.98417536345886,3.38126736474424,4.37717515740332,3.7985679443317,4.25919745960778,4.12298622481035
"NUMB",9.43787409616545,9.23658792437418,9.42214009733003,9.2819515385214,9.43787409616545,7.13670410935578,8.17758596569102,7.59186018873133,7.69645397294533,7.88448880245706,7.23085556223982,8.46612478142404,8.79757673099755,7.61544243344503,8.47800672527759
"DDX3Y",7.92516489348995,8.05155184163982,7.97381289999547,7.45313801451533,7.92516489348995,5.71571634365475,2.37808850962415,6.21591867509329,2.57410866296695,5.63235000450788,3.31154836950772,6.43295295876494,6.80338130727466,6.1905703567387,3.66636424866825
"PDE5A",7.32593490391962,5.53920375073875,6.28725740810417,7.09549246116041,7.32593490391962,4.23606965703711,4.53087593239616,4.42532705232365,3.30772752927199,3.55347179440736,4.58716669468641,5.56968999367512,6.12533820439807,2.85029233401247,4.12598411664434
"IRS2",8.60651534464894,7.78837783999873,7.83257950394903,8.81950040465634,8.60651534464894,4.54447804481898,5.40705751677747,5.11335373217055,4.16101764809317,4.75468793568053,5.0666500208351,6.094964325721,6.09897760075185,5.23178045496813,5.22421271310494
"SLC4A4",3.05085573248009,2.57224331861553,2.92064667932316,2.65711009036836,3.05085573248009,4.36548279600384,3.68404054791224,3.91218475732805,3.77270547163836,3.03053027676395,4.09763682170159,4.46764636890356,3.52462898679126,4.08395602582643,3.64246707830198
"STX16",8.32666068145109,8.24380823335714,8.63071427407892,8.31221254727629,8.32666068145109,7.08526022004949,7.32641552936212,7.36207346707492,6.93182600632944,6.96343446810277,7.83681612242372,8.10767506685606,8.0886838398068,7.38365643397733,6.5439352193043
"STX11",8.46398157298204,10.0480354365662,8.54890877638745,8.89991211826061,8.46398157298204,7.71523882529291,7.45321129276777,8.00211061998552,7.7007863891178,7.88767391792283,7.24251128817578,7.79917555441776,8.56025664795996,7.33610920569552,7.99356826494403
"STX10",6.90804773142731,7.45939627719712,6.82400002861757,7.19646931234067,6.90804773142731,5.98568823663476,6.33635437594725,6.46979651597584,6.2184847006581,5.91426503113429,5.45018002674182,5.80729651349556,5.54105329035922,5.76812261760559,6.82127037315925
"CBLB",6.39969356569929,5.60194360479584,7.16496473694928,6.39130735405978,6.39969356569929,7.73483088977521,7.74918126941962,7.28235208533607,7.27818511696494,7.52703266512872,7.89429534851187,7.90274769364285,7.70676037975135,7.69752093924026,6.66483263804604
"ACTN1",9.57055011917634,9.49631739646711,9.46163727894222,9.5758958364681,9.57055011917634,7.22450262943665,8.46614833997578,8.10972437494246,7.62039981683944,8.05819779448334,8.19445283421967,8.5040767470928,8.87293491902709,7.33902556124014,8.64008387286479
"B4GALT3",5.04293711715398,5.08021812300892,5.28363589041516,5.14181984896374,5.04293711715398,5.84279150986382,6.36156817444984,7.005262519729,5.73791219534237,6.3226153796654,6.78491938825606,6.23866680861384,6.32481393868499,5.65120126682211,6.03292359667673
"ABCC3",5.42949723823799,4.76911655795742,5.25594232861204,5.25255406834921,5.42949723823799,4.39703320856267,3.58253408425209,5.09232466172402,3.22839009000067,3.42772292749481,3.76914976674086,3.97394245691188,4.50173648183632,4.05773662621638,4.44951042422814
"SNX3",8.46608450100315,8.82236704518714,7.88972912366859,8.43602267914024,8.46608450100315,7.41044709381837,7.60186386795871,7.69156438442568,6.81159941365063,7.46043745146668,8.0661380251784,8.04671379349709,8.17392637456457,7.63535002726574,8.233047989069
"ADAM9",5.7745462750679,5.43052939342109,5.48598733562269,5.57567232109953,5.7745462750679,4.25178217460901,3.80435334767607,4.51979178927961,4.42426560297886,4.26603898788175,3.99203164118589,4.3154547534314,4.0012499318657,4.73958407167862,4.07864370092701
"RAB11A",8.99516009406696,8.67785827249287,8.44655313963863,8.73071864324945,8.99516009406696,7.0269130393947,6.91947661840363,6.94922492477227,6.80364411486043,7.02047698319717,6.80682974367789,7.87025411845225,7.6063445094209,7.15633269430303,6.91708498989538
"SNAP23",9.01291472035063,8.63839990958739,8.4629494648534,8.6725905768931,9.01291472035063,7.53092227331874,7.5274551298828,7.95733674598605,7.33075096089696,7.76371744494172,7.565923225018,9.03725794057646,9.01495903009432,8.20703509724067,7.78978476447457
"MTMR1",6.18700743591482,6.74145218464692,6.31749364077285,6.03690539846323,6.18700743591482,6.73741266966362,6.62161236286073,6.89666294543136,6.52096410477748,6.29555413453571,7.26965442647697,7.77826310575364,7.41058059686411,7.0770251360071,7.30627512993419
"RIOK3",8.96775435777672,8.35291081787107,8.14613885033087,8.99402056494853,8.96775435777672,6.63064040602039,6.68464554550836,7.38776018454979,6.25660693814723,7.03755226174789,8.75834466380135,8.1581085677539,8.52955184958242,6.67453806406083,8.12805654850072
"FPGT",3.83165875312044,4.21553585942208,3.97746759067884,3.67721530058936,3.83165875312044,4.55261730624587,4.05172296797379,4.73845601519981,3.80459523031044,5.2209240619189,4.70732575388879,5.47684536469137,5.27022548405385,5.34586845735418,5.17705871726304
"IL18RAP",9.09174393840395,9.00754141238948,9.71672765304758,8.96999062129294,9.09174393840395,6.8175410938653,7.50292524327439,6.45249272413264,6.34094615769195,7.35433194845094,6.78900167537881,7.61660320180496,7.8329377091616,6.97718224083865,7.95977959689927
"IL18R1",6.53675096354035,6.65485789240608,6.92362843654995,5.9529161785505,6.53675096354035,3.83885474796108,3.98448818467032,3.79557267650566,4.45334906735455,4.19272476861227,5.20125286284076,5.60766325063851,5.36159797988896,3.62195183649362,4.48593601298155
"CCIN",3.99777454149051,3.72431903212875,3.57657024547513,3.14097933746993,3.99777454149051,2.20055923166343,2.82727942858796,2.39285253663696,2.8582352952662,2.33259683094452,2.50675116428438,1.9993899221252,2.46744021957869,2.74873631913835,3.22115862816524
"DPM1",5.92677899933915,6.352844777671,6.40527001367067,6.0196398415827,5.92677899933915,4.79857974252294,4.42986285225517,4.87138382392843,4.77731359919547,4.80452216194615,4.91462730040259,5.80460812799705,5.17400417108696,4.85918021870285,4.61348497018174
"CDKL1",5.40299456792255,5.0797652856043,5.41357786731003,4.910253238108,5.40299456792255,4.01597027330193,4.4240271319123,3.80308462143986,4.77666552675704,4.67547817422963,5.79614568372971,5.79731037781155,5.96275812347442,4.52575439294457,4.7804220479538
"BANF1",6.84068463031312,7.24238306494701,7.43925410132942,6.94852950430432,6.84068463031312,8.38846191227105,8.02796590760988,8.0336210830028,8.10843599999812,7.90636980046959,8.41257475839087,8.12847118094035,8.12735510043182,7.9695872939931,6.79011357074991
"DPM2",6.03877910809141,5.89997219059664,5.68414334815957,6.30308922182927,6.03877910809141,7.25271731272652,6.92915255565594,7.59693635274886,7.34144339764848,7.77583495865625,8.30355850382357,7.61431870067571,7.8302705363075,6.9519230136088,8.33241696178997
"SAP30",5.26708649547797,4.72508100609918,6.50958692038825,4.65461861133575,5.26708649547797,4.09366642414262,4.276410692409,3.76354002867882,4.34089544239795,3.91153515958044,4.14309145984994,4.65364761599002,4.38734108958151,3.85263847785416,4.7937384809179
