"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2247","TC0800007309.hg.1","11212","PLPBP",-0.7244457,6.649266,-3.196409,0.00459492,0.009447499,-2.6932
"2248","TC1000007954.hg.1","55315","SLC29A3",0.6744462,5.578734,3.193814,0.004622066,0.009499086,-2.698864
"2249","TC1100006487.hg.1","6888","TALDO1",-0.7762756,7.907056,-3.19301,0.004630503,0.009511426,-2.700617
"2250","TC1400009791.hg.1","8846","ALKBH1",0.6362478,4.522615,3.19285,0.004632188,0.009511426,-2.700967
"2251","TC0700013400.hg.1","57798","GATAD1",0.8891135,6.617436,3.190635,0.004655529,0.009552673,-2.7058
"2252","TC0600007599.hg.1","7916","PRRC2A",0.7391851,7.495764,3.190552,0.004656411,0.009552673,-2.705982
"2253","TC0900009770.hg.1","9373","PLAA",-0.9130565,5.469881,-3.185268,0.00471257,0.009663592,-2.717506
"2254","TC1400010169.hg.1","84193","SETD3",-0.9156415,6.468587,-3.182846,0.004738538,0.009712531,-2.722788
"2255","TC0800012144.hg.1","1936","EEF1D",-0.7895694,9.055314,-3.180071,0.004768455,0.009769518,-2.728836
"2256","TC1600011557.hg.1","7014","TERF2",-1.021172,6.85324,-3.179771,0.004771703,0.009771839,-2.729491
"2257","TC0100015902.hg.1","25912","C1orf43",-0.7345125,6.662619,-3.178797,0.00478225,0.009786826,-2.731612
"2258","TC0400007128.hg.1","55296","TBC1D19",0.8594556,4.827993,3.178704,0.004783258,0.009786826,-2.731815
"2259","TC0500008641.hg.1","10111","RAD50",0.9909301,5.914811,3.177519,0.004796134,0.009807669,-2.734398
"2260","TC1700008895.hg.1","79902","NUP85",0.627859,5.295245,3.177306,0.004798445,0.009807669,-2.734861
"2261","TC0100010268.hg.1","343413","FCRL6",0.6909249,7.125429,3.177181,0.004799814,0.009807669,-2.735135
"2262","TC1100007948.hg.1","25824","PRDX5",-0.920411,6.932286,-3.17529,0.004820429,0.009845438,-2.739253
"2263","TC0200016026.hg.1","10316","NMUR1",0.653734,5.687854,3.174916,0.004824526,0.009849452,-2.740069
"2264","TC0100015160.hg.1","29957","SLC25A24",-0.8140611,4.592458,-3.173634,0.004838565,0.00987375,-2.742861
"2265","TC1700011313.hg.1","84669","USP32",-0.8058308,6.878777,-3.172017,0.004856337,0.009902228,-2.746383
"2266","TC0400012310.hg.1","55016","MARCHF1",0.7419683,7.65823,3.171974,0.004856807,0.009902228,-2.746476
"2267","TC0800011561.hg.1","8667","EIF3H",0.6708372,8.792435,3.170608,0.004871867,0.009928551,-2.74945
"2268","TC1400007139.hg.1","81542","TMX1",-0.6792125,6.892489,-3.167192,0.004909731,0.0100013,-2.756887
"2269","TC0700012054.hg.1","93408","MYL10",-0.632385,3.091803,-3.166758,0.004914563,0.01000673,-2.757832
"2270","TC0800011861.hg.1","23639","DNAAF11",-1.22572,4.210502,-3.161548,0.004972927,0.01012111,-2.76917
"2271","TC1600006976.hg.1","2072","ERCC4",1.046569,3.646527,3.156922,0.005025311,0.01022182,-2.779232
"2272","TC0700011770.hg.1","889","KRIT1",1.276998,5.297836,3.156788,0.005026833,0.01022182,-2.779523
"2273","TC0200014899.hg.1","79828","METTL8",0.7747868,5.153895,3.156294,0.005032456,0.01022875,-2.780596
"2274","TC1200010908.hg.1","6773","STAT2",-0.9142514,6.479832,-3.154788,0.005049649,0.01025918,-2.78387
"2275","TC0100010185.hg.1","128240","NAXE",0.6063203,6.102688,3.153039,0.005069687,0.01029536,-2.787672
"2276","TC1900007957.hg.1","374900","ZNF568",0.8018076,5.053436,3.151407,0.005088464,0.01032896,-2.791221
"2277","TC1700012415.hg.1","2648","KAT2A",0.7287868,5.628135,3.150568,0.005098128,0.01034403,-2.793043
"2278","TC0800012446.hg.1","7534","YWHAZ",-0.7499606,10.12789,-3.149718,0.005107955,0.01035942,-2.794891
"2279","TC0800006933.hg.1","526","ATP6V1B2",-0.7035026,8.297243,-3.14914,0.005114641,0.01036843,-2.796147
"2280","TC2000009968.hg.1","284759","SIRPB2",0.7800795,6.838042,3.148134,0.005126305,0.01038751,-2.798333
"2281","TC1100012974.hg.1","10944","C11orf58",-0.6576757,7.773237,-3.14688,0.005140868,0.0104112,-2.801056
"2282","TC0100014243.hg.1","55706","NDC1",0.9354893,5.641745,3.146566,0.005144522,0.0104112,-2.801738
"2283","TC1500010290.hg.1","84942","WDR73",0.8353781,3.768908,3.146546,0.005144758,0.0104112,-2.801781
"2284","TC0300010413.hg.1","23243","ANKRD28",-0.8486891,5.941774,-3.145178,0.005160708,0.01043548,-2.804752
"2285","TC0600013272.hg.1","9774","BCLAF1",-0.7484731,7.084707,-3.14513,0.005161271,0.01043548,-2.804857
"2286","TC0300007078.hg.1","9941","EXOG",0.7031898,4.91412,3.143079,0.005185279,0.01047944,-2.80931
"2287","TC0X00006590.hg.1","55841","WWC3",-0.865281,5.392323,-3.138914,0.005234373,0.01057403,-2.818352
"2288","TC0900008425.hg.1","158399","ZNF483",0.7862265,3.314112,3.138094,0.005244101,0.01058905,-2.820134
"2289","TC1100006749.hg.1","7762","ZNF215",-0.6973846,2.618198,-3.137803,0.005247548,0.01059138,-2.820764
"2290","TC0400009330.hg.1","8819","SAP30",-0.9186005,4.575998,-3.136799,0.005259481,0.01061083,-2.822943
"2291","TC0300008088.hg.1","131544","CRYBG3",0.7097091,4.047726,3.136149,0.005267223,0.01062181,-2.824354
"2292","TC1400009973.hg.1","9252","RPS6KA5",0.8813489,5.115995,3.132476,0.00531115,0.01070249,-2.832321
"2293","TC0300012728.hg.1","5359","PLSCR1",-1.38745,7.098235,-3.132417,0.005311862,0.01070249,-2.83245
"2294","TC0600014044.hg.1","5689","PSMB1",-0.8287886,5.355531,-3.12804,0.005364686,0.01080421,-2.84194
"2295","TC1400010768.hg.1","10001","MED6",0.6578812,6.370159,3.126646,0.005381624,0.0108296,-2.844964
"2296","TC1900007233.hg.1","126410","CYP4F22",0.7265951,3.557219,3.126617,0.005381981,0.0108296,-2.845027
"2297","TC0500012455.hg.1","1436","CSF1R",0.675401,7.026193,3.123769,0.005416736,0.01089479,-2.8512
"2298","TC0X00007039.hg.1","2857","GPR34",1.255893,4.255366,3.122211,0.005435833,0.01092526,-2.854574
"2299","TC1100012976.hg.1","4925","NUCB2",-0.7748735,6.530197,-3.122148,0.005436617,0.01092526,-2.854712
"2300","TC0200012994.hg.1","6637","SNRPG",-0.6212554,4.803085,-3.121617,0.005443135,0.0109336,-2.855861
"2301","TC1200009247.hg.1","10959","TMED2",-0.636758,7.881557,-3.120909,0.005451853,0.01094635,-2.857395
"2302","TCUn_GL000218v100006433.hg.1","389834","LOC389834",1.383635,4.31879,3.120455,0.005457453,0.01095284,-2.85838
"2303","TC0900010922.hg.1","22869","ZNF510",1.163106,4.007012,3.117527,0.00549367,0.01102074,-2.864721
"2304","TC2200008489.hg.1","253143","PRR14L",0.7566975,6.845566,3.116955,0.005500775,0.0110302,-2.865959
"2305","TC1100012165.hg.1","837","CASP4",-0.9598131,8.484953,-3.115643,0.005517103,0.01105814,-2.868801
"2306","TC1000011499.hg.1","5832","ALDH18A1",0.8011299,5.385657,3.11532,0.00552113,0.01106141,-2.8695
"2307","TC0500011648.hg.1","1946","EFNA5",0.678212,3.410171,3.114043,0.005537079,0.01108856,-2.872265
"2308","TC0100012732.hg.1","10911","UTS2",1.204755,2.475637,3.113787,0.00554028,0.01109016,-2.872819
"2309","TC0900008516.hg.1","203197","TMEM268",0.6278578,7.036725,3.113188,0.005547778,0.01109737,-2.874115
"2310","TC0400012931.hg.1","9908","G3BP2",-0.5589825,8.582091,-3.113116,0.005548683,0.01109737,-2.874271
"2311","TC0700012812.hg.1","23608","MKRN1",0.8636335,9.196657,3.112873,0.005551727,0.01109865,-2.874797
"2312","TC0X00010155.hg.1","9452","ITM2A",0.7224331,6.613773,3.108083,0.005612106,0.01121148,-2.885163
"2313","TC2000009357.hg.1","57580","PREX1",-0.7823625,9.422733,-3.10801,0.005613022,0.01121148,-2.88532
"2314","TC1000008736.hg.1","51684","SUFU",0.5808782,5.842401,3.107503,0.00561945,0.01121947,-2.886416
"2315","TC0100017223.hg.1","9926","LPGAT1",-0.8394121,6.297409,-3.102298,0.005685862,0.01134716,-2.897673
"2316","TC1900011753.hg.1","342909","ZNF284",0.7935848,3.174815,3.101014,0.00570237,0.01137519,-2.90045
"2317","TC1400009548.hg.1","2079","ERH",-0.8608585,4.608813,-3.100816,0.005704915,0.01137536,-2.900878
"2318","TC2000009895.hg.1","388789","SMIM26",-0.6928598,4.349289,-3.09985,0.005717367,0.01139527,-2.902967
"2319","TC1000012589.hg.1","84545","MRPL43",0.6922084,6.406664,3.099609,0.005720476,0.01139655,-2.903487
"2320","TC1700011448.hg.1","11232","POLG2",0.8418993,4.227353,3.098742,0.005731676,0.01140615,-2.905361
"2321","TC0300007194.hg.1","51099","ABHD5",-0.9343868,6.183499,-3.098734,0.005731786,0.01140615,-2.905379
"2322","TC0100012315.hg.1","114548","NLRP3",-0.7687969,6.384792,-3.098663,0.005732701,0.01140615,-2.905532
"2323","TC0500007725.hg.1","55814","BDP1",0.9303933,4.765306,3.096166,0.005765082,0.01146564,-2.910927
"2324","TC0100009364.hg.1","1435","CSF1",-1.042067,6.483714,-3.093635,0.005798097,0.0115263,-2.916396
"2325","TC1700008378.hg.1","124540","MSI2",0.8631997,5.936975,3.093445,0.005800574,0.0115263,-2.916805
"2326","TC1600007335.hg.1","388228","SBK1",0.7401268,4.23207,3.092786,0.005809205,0.01153849,-2.918229
"2327","TC0200016710.hg.1","400986","ANKRD36C",1.251173,5.241292,3.092593,0.005811741,0.01153857,-2.918647
"2328","TC1200010023.hg.1","121506","ERP27",1.046778,6.718658,3.092107,0.00581811,0.01154625,-2.919696
"2329","TC0900011072.hg.1","19","ABCA1",-1.050458,6.649008,-3.090067,0.005844942,0.01159452,-2.924102
"2330","TC0300008888.hg.1","80254","CEP63",-0.8944948,7.30341,-3.089217,0.00585615,0.01161176,-2.925936
"2331","TC1900011233.hg.1","5655","KLK10",-0.6497582,4.367379,-3.086394,0.005893537,0.01167637,-2.932029
"2332","TC1500008470.hg.1","91947","ARRDC4",-0.8959417,5.292477,-3.086376,0.005893788,0.01167637,-2.93207
"2333","TC1500010047.hg.1","10066","SCAMP2",0.6862971,7.600865,3.0856,0.005904101,0.01169179,-2.933744
"2334","TC0300014075.hg.1","286827","TRIM59",1.066689,5.245534,3.082993,0.005938904,0.01175567,-2.93937
"2335","TC1400006543.hg.1","64745","METTL17",0.7212038,5.068295,3.082411,0.005946694,0.01176392,-2.940625
"2336","TC0500012588.hg.1","26762","HAVCR1",0.8665067,4.475586,3.082301,0.005948164,0.01176392,-2.940861
"2337","TC0100008289.hg.1","114883","OSBPL9",-1.063168,5.589039,-3.081976,0.005952522,0.0117675,-2.941562
"2338","TC1500007238.hg.1","29767","TMOD2",1.049173,5.026938,3.081493,0.005959007,0.01177417,-2.942605
"2339","TC1900011684.hg.1","29086","BABAM1",0.6153037,6.092102,3.081345,0.005960994,0.01177417,-2.942924
"2340","TC0200009829.hg.1","25801","GCA",-0.9966982,8.581263,-3.081079,0.005964575,0.01177482,-2.943499
"2341","TC0600009240.hg.1","3841","KPNA5",-0.7401079,4.947552,-3.080942,0.00596642,0.01177482,-2.943795
"2342","TC1200011598.hg.1","3034","HAL",-0.9229964,7.315545,-3.080375,0.005974049,0.01178485,-2.945018
"2343","TC1600006941.hg.1","92017","SNX29",0.6301073,6.198039,3.079894,0.005980526,0.01179259,-2.946055
"2344","TC1400006664.hg.1","161253","REM2",-0.613237,5.989048,-3.078168,0.006003823,0.01183347,-2.949776
"2345","TC0600008253.hg.1","85315","PAQR8",0.6567803,6.18948,3.077958,0.006006671,0.01183404,-2.95023
"2346","TC0200008534.hg.1","375248","ANKRD36",1.078679,6.703152,3.07591,0.006034446,0.01188369,-2.954645
"2347","TC1500010878.hg.1","81556","INTS14",0.9070474,5.508185,3.075159,0.00604467,0.01189875,-2.956265
"2348","TC0600010017.hg.1","57583","TMEM181",0.7597272,6.442615,3.07367,0.006064967,0.01193362,-2.959472
"2349","TC1600011520.hg.1","1731","SEPTIN1",0.9076491,6.865225,3.070883,0.006103168,0.01200368,-2.96548
"2350","TC0300007165.hg.1","4820","NKTR",0.925236,8.279765,3.069876,0.006117024,0.01202581,-2.96765
"2351","TC0200012925.hg.1","10438","C1D",-0.7028881,4.780313,-3.067702,0.006147028,0.01207966,-2.972331
"2352","TC0100015254.hg.1","55791","LRIF1",0.8530143,3.791172,3.064734,0.006188245,0.01215548,-2.978723
"2353","TC0600014274.hg.1","3112","HLA-DOB",0.861742,4.657932,3.064126,0.006196722,0.01216696,-2.980032
"2354","TC0900008847.hg.1","3934","LCN2",-1.77663,5.687099,-3.062188,0.006223811,0.01221496,-2.984204
"2355","TC2000008228.hg.1","6614","SIGLEC1",-0.6693182,6.29984,-3.061064,0.006239578,0.0122407,-2.986624
"2356","TC2000009949.hg.1","8675","STX16",-0.7758579,7.697989,-3.060626,0.00624572,0.01224755,-2.987565
"2357","TC1100013014.hg.1","58475","MS4A7",0.8935656,6.129194,3.060287,0.00625049,0.0122517,-2.988295
"2358","TC0600007006.hg.1","221687","RNF182",1.253793,5.070131,3.059412,0.00626281,0.01227065,-2.990178
"2359","TC1300007845.hg.1","171425","CLYBL",0.7730354,4.053361,3.058482,0.006275934,0.01229115,-2.99218
"2360","TC1500008312.hg.1","8826","IQGAP1",-0.7357303,9.342362,-3.057568,0.006288852,0.01231123,-2.994146
"2361","TC0300012189.hg.1","3836","KPNA1",-0.8729132,6.378556,-3.055956,0.006311706,0.01234644,-2.997615
"2362","TC1000011501.hg.1","26123","TCTN3",0.6977847,5.229263,3.055922,0.006312185,0.01234644,-2.997687
"2363","TC0800008122.hg.1","1875","E2F5",0.7560683,4.186122,3.055537,0.006317649,0.0123519,-2.998515
"2364","TC1700012309.hg.1","124512","METTL23",0.8386087,5.855198,3.054937,0.006326185,0.01236321,-2.999805
"2365","TC0900011379.hg.1","1955","MEGF9",-0.734912,9.004423,-3.054754,0.006328786,0.01236321,-3.000198
"2366","TC0800010685.hg.1","4603","MYBL1",1.165923,4.727416,3.053931,0.006340511,0.01238088,-3.001968
"2367","TC0100006875.hg.1","9927","MFN2",-0.7138665,6.395416,-3.049579,0.006402874,0.01249737,-3.011325
"2368","TC1000008063.hg.1","132","ADK",0.7302618,5.621157,3.048319,0.006421047,0.01252247,-3.014034
"2369","TC2000009469.hg.1","55734","ZFP64",0.741642,4.175529,3.048312,0.006421152,0.01252247,-3.014049
"2370","TC1000007785.hg.1","29982","NRBF2",-0.6576813,6.171247,-3.048081,0.006424488,0.01252369,-3.014546
"2371","TC0600008569.hg.1","4646","MYO6",0.6924522,2.280942,3.047752,0.00642923,0.01252764,-3.015251
"2372","TC1900006520.hg.1","513","ATP5F1D",0.8486487,6.665975,3.046719,0.006444191,0.01254734,-3.017473
"2373","TC1400006739.hg.1","4776","NFATC4",-0.667739,5.204468,-3.046679,0.006444769,0.01254734,-3.017558
"2374","TC0800008032.hg.1","51101","ZC2HC1A",0.7932262,3.418377,3.046133,0.006452687,0.01255746,-3.018732
"2375","TC0300013908.hg.1","8087","FXR1",-0.5916395,6.230101,-3.04544,0.00646274,0.01257173,-3.02022
"2376","TC0600010757.hg.1","51000","SLC35B3",0.8366444,4.446897,3.043072,0.006497238,0.01263352,-3.025307
"2377","TC1000010362.hg.1","57209","ZNF248",0.8149238,2.939389,3.042043,0.006512279,0.01265744,-3.027517
"2378","TC0600007092.hg.1","51439","FAM8A1",-0.7552691,7.841986,-3.040779,0.006530802,0.0126881,-3.030231
"2379","TC0400007857.hg.1","374","AREG",-0.6939222,3.170734,-3.036324,0.006596496,0.01280775,-3.039794
"2380","TC0400010500.hg.1","54502","RBM47",-0.8900681,7.759159,-3.036227,0.006597931,0.01280775,-3.040001
"2381","TC0600010057.hg.1","39","ACAT2",-0.735473,4.118713,-3.034744,0.006619949,0.01284509,-3.043184
"2382","TC1900011251.hg.1","4818","NKG7",0.948339,8.713157,3.03314,0.006643852,0.01288606,-3.046627
"2383","TC1000009920.hg.1","100507347","VIM-AS1",-0.6072092,6.047761,-3.032697,0.006650458,0.01289346,-3.047576
"2384","TC0X00011389.hg.1","79576","NKAP",-0.6763935,4.652278,-3.031992,0.006661001,0.01290848,-3.049089
"2385","TC0200015476.hg.1","65059","RAPH1",0.5818144,2.829416,3.031788,0.006664054,0.01290899,-3.049527
"2386","TC1100011182.hg.1","5837","PYGM",-0.712378,4.440713,-3.029988,0.006691033,0.01295581,-3.053386
"2387","TC0500008698.hg.1","23338","JADE2",0.7053737,6.397624,3.029696,0.006695432,0.0129589,-3.054013
"2388","TC0100017664.hg.1","55746","NUP133",0.7659744,2.829782,3.029153,0.006703594,0.01296927,-3.055177
"2389","TC0400008183.hg.1","658","BMPR1B",-0.598883,2.767254,-3.028157,0.006718608,0.01299287,-3.057313
"2390","TC0100012828.hg.1","84328","LZIC",-0.7087739,4.515221,-3.027522,0.00672819,0.01300458,-3.058674
"2391","TC0100018262.hg.1","2946","GSTM2",0.8278102,5.896985,3.027383,0.006730293,0.01300458,-3.058973
"2392","TC1600008454.hg.1","11345","GABARAPL2",-0.6872804,6.258318,-3.024926,0.006767511,0.01307103,-3.064239
"2393","TC0400006793.hg.1","100288520","USP17L15",-0.7602448,4.674121,-3.02437,0.006775958,0.01308187,-3.06543
"2394","TC0700012701.hg.1","4850","CNOT4",0.9559998,5.78426,3.023471,0.006789643,0.01310282,-3.067356
"2395","TC1000008661.hg.1","55719","SLF2",0.7768638,4.554611,3.021352,0.006822012,0.01315979,-3.071897
"2396","TC0100018466.hg.1","163259","DENND2C",-0.6852562,3.561744,-3.019256,0.00685418,0.01321632,-3.076388
"2397","TC0200012959.hg.1","27247","NFU1",-0.9343362,4.346371,-3.017667,0.006878651,0.01325798,-3.07979
"2398","TC0100008885.hg.1","100505741","SPATA1",-0.6092731,2.623554,-3.017369,0.006883256,0.01326132,-3.080429
"2399","TC0400009723.hg.1","1487","CTBP1",0.5190532,7.729458,3.015559,0.006911256,0.01330971,-3.084304
"2400","TC0500010998.hg.1","202243","CCDC125",-0.5876844,5.637582,-3.013565,0.006942229,0.01336379,-3.088571
"2401","TC0300012426.hg.1","30849","PIK3R4",1.042871,4.893326,3.013073,0.006949894,0.01337297,-3.089624
"2402","TC0100011520.hg.1","5525","PPP2R5A",-0.7690999,7.787937,-3.012,0.006966642,0.01339962,-3.091921
"2403","TC1400010022.hg.1","55727","BTBD7",0.8600473,5.183975,3.009581,0.007004531,0.01346689,-3.097097
"2404","TC0700013460.hg.1","55798","METTL2B",0.8442586,5.984826,3.007757,0.007033226,0.01351643,-3.100998
"2405","TC0900012163.hg.1","5005","ORM2",-0.7936132,3.551387,-3.006745,0.007049198,0.0135415,-3.103162
"2406","TC0600014194.hg.1","26230","TIAM2",-0.9136925,4.635647,-3.006274,0.007056656,0.01355019,-3.104171
"2407","TC1600010184.hg.1","81533","ITFG1",-0.8186183,5.388787,-3.005588,0.0070675,0.01356522,-3.105636
"2408","TC1400010576.hg.1","8106","PABPN1",-0.6663654,6.979759,-3.005408,0.007070357,0.01356522,-3.106021
"2409","TC0200012405.hg.1","63892","THADA",1.250691,4.955411,3.003786,0.007096115,0.01360899,-3.10949
"2410","TC0100012278.hg.1","51097","SCCPDH",-0.7478391,4.573628,-3.003392,0.00710237,0.01361533,-3.110331
"2411","TC0200016471.hg.1","4084","MXD1",-0.7630251,9.784445,-3.001845,0.007127038,0.01365695,-3.113638
"2412","TC1600010794.hg.1","164","AP1G1",-0.5928895,6.3583,-2.999945,0.007157438,0.01370952,-3.117698
"2413","TC1900011271.hg.1","2357","FPR1",-0.7397502,10.69653,-2.998927,0.007173787,0.01373514,-3.119874
"2414","TC1200009891.hg.1","64581","CLEC7A",-0.8378198,9.286328,-2.998419,0.007181957,0.01374305,-3.12096
"2415","TC1000009589.hg.1","10531","PITRM1",0.8126374,5.326667,2.9983,0.007183868,0.01374305,-3.121213
"2416","TC2000008007.hg.1","6227","RPS21",-1.148292,7.640023,-2.997664,0.007194117,0.01375696,-3.122573
"2417","TC0500007604.hg.1","23398","PPWD1",0.7985035,6.20175,2.995431,0.007230176,0.0138202,-3.127341
"2418","TC0300013934.hg.1","55831","EMC3",-0.7155265,6.430102,-2.992109,0.007284177,0.01391766,-3.134436
"2419","TC1100010033.hg.1","9866","TRIM66",0.8368044,4.116724,2.988604,0.007341548,0.01402148,-3.141916
"2420","TC1100013057.hg.1","10312","TCIRG1",-0.596904,8.129899,-2.98638,0.007378182,0.01408562,-3.14666
"2421","TC0100006805.hg.1","116362","RBP7",-0.9380261,4.245684,-2.985461,0.00739337,0.01410879,-3.14862
"2422","TC0200011803.hg.1","51594","NBAS",0.8518565,4.464077,2.984692,0.007406107,0.01412726,-3.150261
"2423","TC1900007418.hg.1","93436","ARMC6",-0.7172058,5.244243,-2.983063,0.007433155,0.014173,-3.153735
"2424","TC0500009183.hg.1","29093","MRPL22",-0.6574694,3.185804,-2.981762,0.007454816,0.01420844,-3.156509
"2425","TC0100018562.hg.1","64853","AIDA",0.7516884,6.531372,2.979298,0.007496035,0.0142811,-3.161763
"2426","TC0300009673.hg.1","54800","KLHL24",-0.6008692,7.12907,-2.97848,0.007509756,0.01430135,-3.163506
"2427","TC0300006784.hg.1","5868","RAB5A",-0.6756269,8.551787,-2.97799,0.007517985,0.01431112,-3.164549
"2428","TC0800012143.hg.1","93100","NAPRT",-0.7517246,5.514837,-2.975367,0.007562217,0.01438939,-3.170138
"2429","TC0200007411.hg.1","5495","PPM1B",-0.5764307,6.983143,-2.971478,0.00762825,0.01450906,-3.17842
"2430","TC1100010156.hg.1","84280","BTBD10",-0.6417449,4.915677,-2.970679,0.007641896,0.01452904,-3.180123
"2431","TC0700013612.hg.1","4698","NDUFA5",-0.740526,4.249511,-2.967266,0.007700417,0.01463428,-3.187389
"2432","TC0X00011305.hg.1","340527","NHSL2",0.7212385,6.998016,2.967056,0.007704023,0.01463511,-3.187835
"2433","TC0500011316.hg.1","6228","RPS23",-0.8096397,8.583853,-2.96666,0.007710845,0.01464205,-3.188677
"2434","TC1200012745.hg.1","51279","C1RL",-0.7148604,7.274895,-2.965245,0.007735268,0.01468239,-3.191689
"2435","TC0300013827.hg.1","11180","WDR6",0.6848652,4.361631,2.963798,0.007760308,0.01472387,-3.194766
"2436","TC1100008398.hg.1","80227","PAAF1",0.7562102,3.812003,2.963049,0.007773308,0.01474248,-3.19636
"2437","TC2000006781.hg.1","6629","SNRPB2",-0.9358641,5.099749,-2.960217,0.007822624,0.01482992,-3.202381
"2438","TC0100017722.hg.1","128061","C1orf131",0.910928,3.207403,2.958959,0.007844635,0.01486555,-3.205056
"2439","TC1200012190.hg.1","8638","OASL",-1.204781,7.295247,-2.955014,0.007914043,0.01499093,-3.213442
"2440","TC2000009780.hg.1","10732","TCFL5",0.6780535,4.268898,2.954773,0.007918296,0.01499284,-3.213953
"2441","TC0700009079.hg.1","340348","TSPAN33",-0.6211396,6.278089,-2.95257,0.007957347,0.01506061,-3.218635
"2442","TC1800009222.hg.1","54941","RNF125",1.026849,5.399848,2.952373,0.007960842,0.01506105,-3.219053
"2443","TC0900008933.hg.1","27348","TOR1B",-0.7176393,6.332991,-2.951934,0.007968641,0.01506964,-3.219985
"2444","TC0100016086.hg.1","9447","AIM2",-1.060449,5.265059,-2.951221,0.00798133,0.01508746,-3.221499
"2445","TC0600008539.hg.1","135228","CD109",-0.8617411,3.268012,-2.950466,0.007994787,0.01510671,-3.223102
"2446","TC0100015397.hg.1","965","CD58",-0.7706919,6.745608,-2.94716,0.008053991,0.01521236,-3.230123
"2447","TC0600012655.hg.1","25957","PNISR",-0.7272153,6.678621,-2.946006,0.00807474,0.01524532,-3.23257
"2448","TC0500011712.hg.1","64097","EPB41L4A",1.117559,3.486604,2.945393,0.008085804,0.01525997,-3.233873
"2449","TC0300013838.hg.1","25864","ABHD14A",0.6541286,4.979929,2.942943,0.008130106,0.01533732,-3.239071
"2450","TC1100011744.hg.1","9846","GAB2",-0.9248198,5.74981,-2.942089,0.008145607,0.01536029,-3.240883
"2451","TC1100012052.hg.1","79780","CCDC82",-0.8788046,4.960744,-2.941363,0.008158795,0.01537888,-3.242422
"2452","TC0200009537.hg.1","8942","KYNU",-1.07623,4.420609,-2.940774,0.008169525,0.0153895,-3.243672
"2453","TC0800009988.hg.1","55756","INTS9",0.96674,4.818187,2.940538,0.00817383,0.0153895,-3.244173
"2454","TC0900012197.hg.1","5730","PTGDS",0.6204481,6.015438,2.940505,0.008174421,0.0153895,-3.244242
"2455","TC1400009141.hg.1","51199","NIN",-0.6451475,7.413612,-2.940169,0.00818055,0.01539476,-3.244955
"2456","TC0800007330.hg.1","23259","DDHD2",0.6991664,4.80688,2.933337,0.008306099,0.01562466,-3.259439
"2457","TC1500010921.hg.1","26589","MRPL46",0.6180201,5.155519,2.932028,0.008330359,0.01566392,-3.262212
"2458","TC0X00011279.hg.1","7102","TSPAN7",0.7758051,4.524096,2.931545,0.008339329,0.01566967,-3.263235
"2459","TC0400011253.hg.1","57563","KLHL8",-0.657559,5.362728,-2.931239,0.008345022,0.01566967,-3.263884
"2460","TC0800012435.hg.1","79752","ZFAND1",-0.7607198,4.354068,-2.931229,0.008345205,0.01566967,-3.263905
"2461","TC0200011034.hg.1","51719","CAB39",-1.061979,7.012462,-2.931133,0.008346982,0.01566967,-3.264107
"2462","TC1700008135.hg.1","30009","TBX21",0.5820581,6.240069,2.929795,0.008371911,0.01571009,-3.266942
"2463","TC1000008396.hg.1","3433","IFIT2",-1.464408,7.673085,-2.929396,0.008379346,0.01571765,-3.267786
"2464","TC1100008218.hg.1","219931","TPCN2",-0.6390853,5.872733,-2.928964,0.008387423,0.01572642,-3.268702
"2465","TC0700013548.hg.1","55665","URGCP",0.6926981,4.901081,2.927593,0.008413065,0.0157681,-3.271604
"2466","TC0700012849.hg.1","23601","CLEC5A",-1.011121,4.125211,-2.924639,0.00846861,0.01586577,-3.277858
"2467","TC0600012540.hg.1","2570","GABRR2",-0.7607516,4.170172,-2.922586,0.008507409,0.01593199,-3.282202
"2468","TC0300014074.hg.1","57560","IFT80",0.7743545,3.435468,2.921865,0.008521066,0.0159511,-3.283727
"2469","TC0500010835.hg.1","10769","PLK2",-0.7611235,3.59915,-2.921046,0.008536618,0.01596827,-3.28546
"2470","TC1100011014.hg.1","51296","SLC15A3",-0.5792858,5.886206,-2.921018,0.00853715,0.01596827,-3.285519
"2471","TC0900010624.hg.1","79670","TUT7",-0.621402,8.556343,-2.91542,0.008644188,0.01616194,-3.297357
"2472","TC0500011602.hg.1","54826","GIN1",0.9272538,3.329712,2.914554,0.008660864,0.01618657,-3.299188
"2473","TC0100015660.hg.1","644591","PPIAL4G",0.6848741,5.923969,2.912458,0.008701345,0.01625565,-3.303618
"2474","TC0100006884.hg.1","55187","VPS13D",0.6663843,5.34013,2.911961,0.008710978,0.01626279,-3.304669
"2475","TCUn_GL000219v100006438.hg.1","283788","LOC283788",0.8531353,4.44316,2.911897,0.008712209,0.01626279,-3.304803
"2476","TC0500009470.hg.1","57222","ERGIC1",-0.5932112,9.330343,-2.910357,0.008742111,0.01631202,-3.308057
"2477","TC1200008028.hg.1","253827","MSRB3",-0.6454312,4.191001,-2.909218,0.008764285,0.01634679,-3.310463
"2478","TC1500007060.hg.1","4130","MAP1A",-0.9942292,3.92689,-2.908669,0.008774981,0.01636013,-3.311622
"2479","TC0800012428.hg.1","55284","UBE2W",-0.7450795,6.118694,-2.90844,0.008779446,0.01636186,-3.312105
