"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0300011757.hg.1",3.54564962534049,3.69252712630462,8.57361051960943,4.42620015229339e-08,1.25454261985248e-06,8.75594967731075
"TC1200009800.hg.1",2.1728368089189,9.7678400170184,8.56721072687679,4.47848122508032e-08,1.25792937511637e-06,8.74417056708538
"TC0100011012.hg.1",2.51469348050667,3.53510854762229,8.56549513194837,4.49260491112989e-08,1.25792937511637e-06,8.74101199420057
"TC0X00009069.hg.1",2.13167506190404,4.61235173502061,8.54674651036809,4.65000190170856e-08,1.29415715577672e-06,8.70646802836296
"TC0100018484.hg.1",1.49811715247245,10.0478905354237,8.50819535599392,4.99189416633217e-08,1.38099108074579e-06,8.63528859296544
"TC0500012663.hg.1",1.79019054733657,5.13615880201935,8.49727550192452,5.09340555230559e-08,1.3955727215423e-06,8.61508992900841
"TC1500010757.hg.1",1.82514291257733,7.6614687986595,8.49604083835384,5.10501709828244e-08,1.3955727215423e-06,8.61280512928379
"TC2000009392.hg.1",1.87940360744533,7.73891639981419,8.47916423753534,5.26651874241572e-08,1.43125391705651e-06,8.58155347102275
"TC1400007562.hg.1",1.75794937917896,9.48028822388826,8.45605748709452,5.49628714778465e-08,1.48496179080497e-06,8.53870219446749
"TC0200016581.hg.1",2.14715394999629,6.0533598419033,8.45046731852965,5.55342185376839e-08,1.49167493979128e-06,8.5283243640914
"TC2000007509.hg.1",1.64284605223916,9.07110694944786,8.43878327353519,5.67483885023756e-08,1.51547719584379e-06,8.50661986490947
"TC0200007895.hg.1",1.93581643844761,8.28313227828053,8.43127928427432,5.75426798766706e-08,1.52785736224263e-06,8.49267051416272
"TC0300010304.hg.1",1.66864192406359,6.07829532534058,8.41846606637333,5.8925727269421e-08,1.55563919991272e-06,8.46883397947073
"TC1700011121.hg.1",1.72616466050303,8.61063448330268,8.40897180262632,5.99727508908869e-08,1.57428471088578e-06,8.45115729384729
"TC0100016715.hg.1",2.87665431978689,6.01275390292444,8.39310250055866,6.1766126353861e-08,1.60744535090231e-06,8.42158394837568
"TC0900011613.hg.1",-1.73680839244073,6.573849711691,-8.39166000433922,6.19318771559763e-08,1.60744535090231e-06,8.41889407199131
"TC0200015447.hg.1",2.01607581706295,7.16950875140869,8.3781359651516,6.35084963063929e-08,1.63915783762869e-06,8.39366148553339
"TC0700013626.hg.1",1.82116096155789,7.2978323948966,8.36667737415116,6.48769049642914e-08,1.66517389408348e-06,8.37226299138291
"TC0X00008760.hg.1",1.7499545170652,6.40442325935304,8.36032004912563,6.56492706146701e-08,1.67568856486064e-06,8.36038319038238
"TC0200016703.hg.1",1.80447336763733,7.78787133603187,8.33119900089283,6.93111293582828e-08,1.75943636063333e-06,8.3058947190285
"TC2100007140.hg.1",2.3318152644753,7.63341330689257,8.32663976665665,6.99033449359678e-08,1.7647729705146e-06,8.29735342902218
"TC2100007254.hg.1",-2.12364527582125,6.55534125772087,-8.31887939559402,7.09234700178686e-08,1.78079582327474e-06,8.28280857743243
"TC0300009357.hg.1",1.79295083358595,4.41472198893296,8.3154928333267,7.1373473186871e-08,1.78240781688294e-06,8.27645874170797
"TC0300011259.hg.1",-2.02010351982712,5.75570121841249,-8.30766831729192,7.24245518762634e-08,1.7989324175717e-06,8.26178170051705
"TC0500008814.hg.1",1.70286056777195,8.19819172130066,8.29518888733808,7.41342828273844e-08,1.8291064046839e-06,8.23835574388076
"TC0200016591.hg.1",1.91506613890192,7.32495665657255,8.29305234627519,7.44311697144097e-08,1.8291064046839e-06,8.23434296504602
"TC1200009796.hg.1",1.86711666178613,10.3082285454408,8.28188474776003,7.60031800730586e-08,1.85649042027224e-06,8.21335818821888
"TC1100008144.hg.1",-1.53951665966556,8.03516259689327,-8.27945898505199,7.6349173128079e-08,1.85649042027224e-06,8.20879773533714
"TC0200016705.hg.1",1.65393004877308,7.18108373479584,8.27633294071925,7.67974602088621e-08,1.85761395897876e-06,8.20291955877843
"TC0200008675.hg.1",2.28190207922453,7.83476594366909,8.26047372541665,7.9114167366717e-08,1.90368465226163e-06,8.173077450725
"TC2200007904.hg.1",1.71454312661267,6.10016980958291,8.2538032282846,8.01101379781646e-08,1.91766237025451e-06,8.16051535154681
"TC1300009505.hg.1",1.73334786474324,5.83168455528149,8.24614901788618,8.12690281222989e-08,1.9322011649605e-06,8.14609317447776
"TC0500009046.hg.1",-2.31356532642553,5.1882318361143,-8.24428454040921,8.15539452743067e-08,1.9322011649605e-06,8.14257888137433
"TC0200010788.hg.1",1.68298428768504,8.40551326042787,8.2399134414961,8.22259767695547e-08,1.9381837381395e-06,8.13433806963484
"TC0200015264.hg.1",2.31355542264016,7.36239915801866,8.23133307452857,8.35619151342326e-08,1.95967537015307e-06,8.11815392273623
"TC0600007108.hg.1",2.09845995026071,6.83218545535433,8.22824590262831,8.40480687466855e-08,1.96112160408933e-06,8.11232847887637
"TC1800006656.hg.1",1.93395097932481,7.47296948160709,8.18947811726222,9.04089219531031e-08,2.09894080112229e-06,8.03906291215279
"TC0100009444.hg.1",1.48680616388086,7.75656528820275,8.18463169262065,9.12384995252927e-08,2.10760933903426e-06,8.02988934716285
"TC0400007933.hg.1",3.45904021159075,5.67126385147594,8.17942344675208,9.21388160787772e-08,2.11781756360174e-06,8.02002730998677
"TC0100016166.hg.1",1.81880991532731,3.91704952913636,8.16497548397043,9.46848904392225e-08,2.16556531598618e-06,7.99264995430362
"TC0600010709.hg.1",2.72260867054108,6.68534218328627,8.15696598861396,9.61276810821022e-08,2.18773343152371e-06,7.97746044540661
"TC0600012003.hg.1",2.01450072946014,4.32726483636948,8.14962045203215,9.74709120658993e-08,2.20742947913948e-06,7.96352233678531
"TC0600013054.hg.1",1.59595356217776,7.95473949861502,8.12757378505286,1.01620543957509e-07,2.29018006382288e-06,7.9216443509653
"TC1400007170.hg.1",1.77453959728298,4.00190263381066,8.1225531543988,1.02590878613854e-07,2.30082455920391e-06,7.9120982338156
"TC0300013855.hg.1",1.93323545634928,8.86474045095563,8.11947739691862,1.03190069277183e-07,2.30308270560669e-06,7.90624834181256
"TC0100014227.hg.1",2.11604588210118,5.59484370594214,8.1145893062453,1.04149797955345e-07,2.31174684264086e-06,7.89694882933786
"TC0800008279.hg.1",1.57596648908665,5.62444619306869,8.11241826641797,1.04579023833753e-07,2.31174684264086e-06,7.89281740648562
"TC0200016424.hg.1",-1.83755153486966,6.8911859932802,-8.10161366353961,1.06742589792496e-07,2.34833697543492e-06,7.8722469216817
"TC1700011060.hg.1",-1.83095969146979,6.59412013262323,-8.09864105838871,1.07345941350372e-07,2.34969196635845e-06,7.86658466797146
"TC0600009808.hg.1",1.60805754458269,6.18830733680934,8.09631091745273,1.0782136295844e-07,2.34969196635845e-06,7.86214533668905
"TC0100016206.hg.1",-2.89935082191465,5.8187455155971,-8.09094203808118,1.0892510990312e-07,2.36260097536345e-06,7.85191382301902
"TC0900007576.hg.1",2.79550241871152,7.84378244485684,8.08312389912358,1.10553372123161e-07,2.3762026422331e-06,7.83700763421966
"TC1000007199.hg.1",1.64799029177017,6.49741340829803,8.08299294760017,1.105808588918e-07,2.3762026422331e-06,7.83675788822781
"TC0700008494.hg.1",2.04864408785161,4.81888629400822,8.08036707091553,1.11133529210982e-07,2.37702270812379e-06,7.83174941270751
"TC0200016502.hg.1",2.46798299789667,5.1432197215023,8.07790410817206,1.11654513582204e-07,2.37716061175016e-06,7.82705080799078
"TC0100010032.hg.1",2.51532199270526,10.1986697985485,8.06866085184629,1.13632405405307e-07,2.40817299528679e-06,7.80940995050483
"TC0X00009256.hg.1",1.6701342733183,6.52634135066533,8.06093086909631,1.15314360783054e-07,2.43265911788909e-06,7.79464814865315
"TC1000012121.hg.1",1.65099384653796,6.26969729509175,8.04775239586591,1.18241601915682e-07,2.48307364022933e-06,7.76946246983557
"TC0700007178.hg.1",1.71597401413881,7.35617629193485,8.04102470211781,1.19765571206327e-07,2.50369655643995e-06,7.75659578627
"TC1100013222.hg.1",2.21206614568769,7.87122591782095,8.02359283244954,1.23809728936296e-07,2.57658084543103e-06,7.7232283635447
"TC0500010998.hg.1",1.55886255627472,5.63758179599367,7.99363453379745,1.31093917161729e-07,2.71593675913536e-06,7.66578535071263
"TC0300007055.hg.1",3.04340724237018,4.38313772113296,7.98335918890389,1.33693435648502e-07,2.75742711025035e-06,7.64605452981476
"TC1000007876.hg.1",1.64565061352557,6.49420207950878,7.9723987285932,1.36525230142218e-07,2.79829540277881e-06,7.62499206873515
"TC0600014142.hg.1",1.52839468811711,8.42276794124495,7.97101812373264,1.36886311910825e-07,2.79829540277881e-06,7.62233781568197
"TC0400008134.hg.1",2.33880348922782,5.56335709438723,7.96445042198105,1.38617622223133e-07,2.82120446991576e-06,7.60970761158853
"TC0300012918.hg.1",1.80967036996406,8.62568315867117,7.94273583168182,1.44505102645481e-07,2.92812971150055e-06,7.56790632281555
"TC1700006717.hg.1",1.66558873802463,5.90448381271827,7.92783561326833,1.48694424072016e-07,2.99986130660574e-06,7.53918521487846
"TC0100011022.hg.1",3.12543530778715,8.92637479603345,7.92029319219616,1.50862818698063e-07,3.02229888494068e-06,7.52463502224045
"TC0700012182.hg.1",2.5405406349543,9.00292758155189,7.91942351109355,1.51114944247034e-07,3.02229888494068e-06,7.52295680214626
"TC0200014990.hg.1",2.24804790193825,7.15899155435981,7.91239988859176,1.53167201688431e-07,3.05013996465756e-06,7.50939951296098
"TC0700009886.hg.1",1.67037305250785,7.22673704417937,7.90851657069085,1.54314258241637e-07,3.05979344667967e-06,7.50190084192211
"TC0X00006631.hg.1",1.76090436233637,10.6762464184333,7.88392188205293,1.61788765138692e-07,3.19429100402033e-06,7.45436015716751
"TC0100008326.hg.1",-1.64137935533237,6.90929326212588,-7.8764796955505,1.64123671245313e-07,3.22660153682276e-06,7.43995817468586
"TC0100012670.hg.1",1.75399714813798,8.24604707957004,7.87216197559998,1.65494284783868e-07,3.23976099873505e-06,7.43159908946739
"TC1100011602.hg.1",-1.71625440235894,8.68320953501369,-7.86457751983922,1.67930669742899e-07,3.27358520764639e-06,7.41690937329523
"TC0200007200.hg.1",2.14111373218676,6.51952647482051,7.83511947513373,1.77751583879684e-07,3.45047192237035e-06,7.35977896500561
"TC1200010850.hg.1",-2.23290581571377,7.31275826630008,-7.81335356593232,1.85388965495045e-07,3.58366954220547e-06,7.31748937260449
"TC0600008622.hg.1",2.67421826394047,7.01506235463845,7.80228358141728,1.89402899714464e-07,3.63386115916944e-06,7.29595602460034
"TC0200016719.hg.1",1.80429507125635,6.8184004585808,7.8018592003765,1.89558558302994e-07,3.63386115916944e-06,7.29513018029868
"TC0100011417.hg.1",2.14793993220444,7.688070635757,7.79779359552066,1.91056511833932e-07,3.63629037573577e-06,7.28721726075263
"TC0300011273.hg.1",1.39114650574986,7.64828653366565,7.79724539747665,1.91259428853634e-07,3.63629037573577e-06,7.28615012333321
"TC1300006729.hg.1",2.45996162642518,5.17314046453097,7.78255779319248,1.9678000757904e-07,3.72591653694739e-06,7.25754333162859
"TC1500007518.hg.1",1.52807342428464,7.38394748517701,7.77767347706046,1.98652210921721e-07,3.74601312023817e-06,7.24802361367559
"TC1100012012.hg.1",1.54454040487074,4.21813350881834,7.76287922614411,2.04436353139199e-07,3.83596444552364e-06,7.21916889253773
"TC0600013603.hg.1",1.76263415686237,4.8097306702399,7.76125241662407,2.05082947628645e-07,3.83596444552364e-06,7.21599411143105
"TC1000011606.hg.1",1.80777745439875,5.4507650179036,7.75366079139152,2.08128447027358e-07,3.87723155349352e-06,7.20117391652986
"TC0900010607.hg.1",2.22480046925475,7.07028652159587,7.74854335821627,2.1020777834036e-07,3.90024070655608e-06,7.19117927704811
"TC0400007495.hg.1",1.80842584200153,4.67556167953143,7.7385945319974,2.1431200546511e-07,3.95244284203654e-06,7.17173826780224
"TC1100009611.hg.1",2.6036775082278,5.44729540890226,7.73758691285146,2.14732284275145e-07,3.95244284203654e-06,7.16976851366919
"TC0500008384.hg.1",2.17270650461391,5.97762402393522,7.72897585246612,2.18358961456313e-07,4.00324762669908e-06,7.15292936038281
"TC1200010006.hg.1",2.07526023654935,9.20207080906844,7.72066866045735,2.21917786299894e-07,4.05241174982415e-06,7.1366746934331
"TC0300014046.hg.1",1.68178187345344,7.89346783975822,7.71455461755123,2.24575388022541e-07,4.08479642781157e-06,7.12470524886973
"TC1000011718.hg.1",-1.34893817222126,7.0564886684269,-7.70676738848413,2.28008064118908e-07,4.13096963227198e-06,7.10945271286694
"TC0400009936.hg.1",1.45550578273946,6.97289321397806,7.70247382826016,2.29923890095389e-07,4.14940770406523e-06,7.10103949361714
"TC0100016138.hg.1",-1.55429032611905,5.65952155065632,-7.69985406840504,2.31101030659266e-07,4.1544231970654e-06,7.09590482674946
"TC0X00007704.hg.1",2.66009512114712,5.21933842081159,7.67623733374353,2.41998633393974e-07,4.3334639003107e-06,7.0495736614247
"TC0100007326.hg.1",2.26213433122795,7.64656101035359,7.67394404694718,2.43084799384218e-07,4.33610723225903e-06,7.04507058875175
"TC0100013472.hg.1",2.15018719903814,5.54150247889606,7.66550096729706,2.47127368652404e-07,4.39126324297734e-06,7.02848557031353
"TC1500007513.hg.1",1.86833558133796,5.29137164093381,7.65600937869111,2.51755169543315e-07,4.45635587467476e-06,7.00982913753513
"TC1400009839.hg.1",2.07696147539801,6.00515031980165,7.63566310230039,2.6198013497635e-07,4.61136772602381e-06,6.96979493810741
"TC0500011672.hg.1",1.64742275449213,7.26927239800583,7.63463398882876,2.62508595658931e-07,4.61136772602381e-06,6.96776848665089
"TC0200009911.hg.1",1.31183229047824,5.85898101029774,7.62987841334425,2.64965002260697e-07,4.63688753956219e-06,6.95840226570976
"TC0100015750.hg.1",1.70061035188072,4.61888199856848,7.62747493252557,2.66215515319136e-07,4.64119124820531e-06,6.95366736007663
"TC0200015402.hg.1",1.97870563001264,7.63884522672242,7.61845479905021,2.70963365001762e-07,4.70620581318849e-06,6.93589037706403
"TC0100011414.hg.1",2.06030396449957,8.6615873330245,7.61215198967836,2.74332866557251e-07,4.74688330896817e-06,6.92346203738899
"TC0200009091.hg.1",1.76913927793649,7.62086431982722,7.60813575417339,2.76502552622562e-07,4.76657385491133e-06,6.91553966011052
"TC1500008984.hg.1",1.89743774638172,8.42648115987943,7.58948030665744,2.8681606771321e-07,4.92598599566926e-06,6.87871085420009
"TC1100008041.hg.1",-2.07968577696827,8.34739571038889,-7.58452932531825,2.89619468051097e-07,4.95571089776321e-06,6.86892873813661
"TC0700008450.hg.1",1.56788182532733,7.11197861696181,7.5825870153806,2.90726995073622e-07,4.95630522966839e-06,6.86509020772547
"TC1500010292.hg.1",1.32364357688676,7.43886963464158,7.5708780177554,2.9749709729961e-07,5.05307569678014e-06,6.84193898722617
"TC0500011316.hg.1",2.06528097706801,8.58385331177059,7.56754689720064,2.9945279625862e-07,5.06766270591511e-06,6.83534917179207
"TC0500009055.hg.1",1.76412110799564,5.29798597084781,7.54755241731802,3.11474479888643e-07,5.25186896746544e-06,6.79576263848324
"TC2000007117.hg.1",1.63712139393614,6.29032306177138,7.53297320913984,3.20554267415091e-07,5.38531169257353e-06,6.76686275509678
"TC1800009284.hg.1",2.01844196394789,6.01591568336539,7.52623258688284,3.24844418889981e-07,5.43761309881055e-06,6.75349109295261
"TC0300013962.hg.1",1.84186591354183,5.68926498760921,7.52085575626729,3.28309138985246e-07,5.46524085975517e-06,6.74282033276208
"TC1600008661.hg.1",1.59099687885715,7.41079591478402,7.52000504424992,3.28860813638947e-07,5.46524085975517e-06,6.74113165845705
"TC0900012256.hg.1",2.54973859517564,3.76385956069323,7.51632613843138,3.31257595959127e-07,5.48534083631242e-06,6.73382782961273
"TC0100016356.hg.1",1.93953853467447,5.97834037954142,7.49188186904475,3.47648732174757e-07,5.69528331358494e-06,6.68525039872011
"TC0200016626.hg.1",2.21867069252372,6.09307136771299,7.49093112830009,3.4830295167074e-07,5.69528331358494e-06,6.68335934676592
"TC0200014693.hg.1",1.56295161738314,8.93905808899341,7.49039670821567,3.48671253456346e-07,5.69528331358494e-06,6.68229631421719
"TC1500010736.hg.1",1.84039419748419,6.80906984791474,7.49011302369438,3.48866921589727e-07,5.69528331358494e-06,6.68173201195719
"TC1100010349.hg.1",1.40344346785981,4.52663005221424,7.48267425824379,3.54038470574062e-07,5.75935821849355e-06,6.66693092358596
"TC1400010339.hg.1",1.4834823014329,7.43540792815223,7.47866263825489,3.56860264785792e-07,5.78489271336969e-06,6.65894573004122
"TC1900011679.hg.1",2.22775055173793,7.32791671187245,7.47088293361676,3.62399049068217e-07,5.85413848494812e-06,6.64345375811335
"TC2100008561.hg.1",1.50640467049462,6.22741192630509,7.46787348824868,3.64565417246783e-07,5.86214479595349e-06,6.63745870840323
"TC1500009623.hg.1",1.58364070886542,6.0517745644713,7.4666742804825,3.65432402864633e-07,5.86214479595349e-06,6.63506944398481
"TC0600013272.hg.1",1.77248508020975,7.08470675625981,7.44809146264817,3.7914310102555e-07,6.05573033433515e-06,6.59802019022776
"TC0700011944.hg.1",1.50800602987545,6.63047777788469,7.44344336041539,3.82655014643065e-07,6.05573033433515e-06,6.58874562964418
"TC0100006818.hg.1",1.74551177667203,7.30859864076774,7.44338494521873,3.82699364192446e-07,6.05573033433515e-06,6.58862905225272
"TC0300012718.hg.1",2.2871342780201,3.65831596289665,7.44225053450443,3.83561677886315e-07,6.05573033433515e-06,6.58636505051462
"TC1700011181.hg.1",2.17710639648777,6.50736983766366,7.44160418564228,3.84053893497879e-07,6.05573033433515e-06,6.58507501931281
"TC1400007161.hg.1",-2.16594427546327,6.55131497266378,-7.43801314131262,3.8680051295404e-07,6.06735779796668e-06,6.57790669359004
"TC0100016694.hg.1",1.99074079141476,6.75464488873093,7.43720961590793,3.87417868051985e-07,6.06735779796668e-06,6.57630247823872
"TC1600011374.hg.1",-1.25772215994533,7.89435824248714,-7.43491221558166,3.89188607733779e-07,6.07449786395291e-06,6.57171529211701
"TC1600008329.hg.1",2.10054936551425,5.04848699236067,7.42607896488945,3.96075241419542e-07,6.16117042208176e-06,6.55407127165307
"TC0100009331.hg.1",1.72567674280177,6.79929122380068,7.41369389675004,4.05943850699797e-07,6.28390072098784e-06,6.52931449392273
"TC1500009952.hg.1",1.4594389293193,7.9308179715786,7.41277592889356,4.06685349691637e-07,6.28390072098784e-06,6.52747870448444
"TC0700007024.hg.1",1.36209887617058,7.02197090658645,7.41065903197336,4.08400641426045e-07,6.28936987796109e-06,6.52324480407168
"TC0200009189.hg.1",-2.03708899148767,8.92179711601606,-7.40782024455459,4.10712621940977e-07,6.30396117397779e-06,6.51756611434148
